,cell_name,cell_type_cook,Gender_cook,indegree_cook,outdegree_cook,degree_cook,instrength_cook,outstrength_cook,strength_cook,BC_wei_cook,BC_wei_norm_cook,BC_bin_cook,BC_bin_norm_cook,eccentricity_cook,CC_wei_cook,CC_bin_cook,LE_wei_cook,LE_bin_cook,cell_class,cell_type_wit8,Gender_wit8,indegree_wit8,outdegree_wit8,degree_wit8,instrength_wit8,outstrength_wit8,strength_wit8,BC_wei_wit8,BC_wei_norm_wit8,BC_bin_wit8,BC_bin_norm_wit8,eccentricity_wit8,CC_wei_wit8,CC_bin_wit8,LE_wei_wit8,LE_bin_wit8
72,AIMR,interneuron,GS,8,23,31,17,66,83,370.5,0.0047768237023284,354.487087467969,0.0045703706385597,inf,0.0086419871287721,0.257608695652174,0.0186481158437764,0.47327943615257,AIM,Modulatory neuron,GS,6,18,24,18,42,60,119.5,0.003750549243613,306.816444719505,0.0096295412943162,inf,0.006453265975155,0.134191176470588,0.0111092853601305,0.239185049019608
73,RIH,interneuron,GS,24,29,53,110,266,376,4429.0,0.0571027049328279,2413.317934263,0.0311146944929605,inf,0.008813253634618,0.115553925165077,0.0244072596638492,0.369534989344234,RIH,Interneuron,GS,12,26,38,39,102,141,1976.5,0.0620331429288808,823.675179045425,0.0258513332196794,inf,0.0068709388395309,0.112625538020086,0.0180450658042219,0.323590899774544
74,URBL,interneuron,GS,5,16,21,17,62,79,98.0,0.0012635053247724,204.37506844223,0.0026349896655866,inf,0.010175696034162,0.285024154589372,0.018895717330855,0.428085376162299,URB,Sensory neuron,GS,6,19,25,9,40,49,146.0,0.0045822610005649,161.097528085768,0.0050561021933892,inf,0.0072947440521645,0.202702702702703,0.0136194320997762,0.368524774774775
75,URBR,interneuron,GS,9,24,33,38,71,109,216.0,0.0027848688790902,209.623575826184,0.0027026582066757,inf,0.0097110974934523,0.238003838771593,0.0189609766761993,0.501615483045426,URB,Sensory neuron,GS,3,12,15,8,24,32,874.0,0.0274307953047517,115.564722147258,0.0036270391735377,inf,0.0080931494858472,0.199029126213592,0.0146123675551537,0.360355987055016
76,RIR,interneuron,GS,21,26,47,70,103,173,1851.0,0.0238647791444264,905.496650343737,0.0116744881558461,inf,0.0099679583252635,0.21087160262418,0.0233104342178252,0.532286785379569,RIR,Interneuron,GS,15,20,35,54,79,133,2518.33333333333,0.079038771368192,663.965552005748,0.0208387907854418,inf,0.0122529592313462,0.184931506849315,0.0253365972313037,0.420450097847358
77,AIYL,interneuron,GS,12,12,24,121,191,312,2244.0,0.0289316933549934,326.737433201575,0.0042125968025782,inf,0.0282191804486072,0.283333333333333,0.046753581610112,0.512746913580247,AIY,Interneuron,GS,11,15,26,61,33,94,666.0,0.0209026426464127,415.837789719328,0.0130512142903562,inf,0.0132661889706267,0.215625,0.0282510704059479,0.493385416666667
78,AIYR,interneuron,GS,12,14,26,130,202,332,1636.0,0.0210928031768134,274.431153352194,0.0035382165667748,inf,0.0234406551095643,0.292452830188679,0.0414049477535577,0.596305031446541,AIY,Interneuron,GS,12,9,21,65,28,93,958.0,0.0300671646475425,211.507755928992,0.006638244803496,inf,0.0180259130579113,0.290243902439024,0.0325888300563721,0.550691056910569
79,AIAL,interneuron,GS,22,18,40,195,101,296,4957.33333333334,0.0639144598299855,528.867849772251,0.0068186463702876,inf,0.0143805590685404,0.229465449804433,0.0302436298786447,0.540993046501521,AIA,Interneuron,GS,20,9,29,113,37,150,3702.0,0.116188563178708,447.011239330684,0.0140296038958849,inf,0.0180785346227889,0.23375,0.0348952392356979,0.522041666666667
80,AIAR,interneuron,GS,15,13,28,189,89,278,3315.0,0.0427400015471494,260.41549732554,0.0033575139543273,inf,0.0296496447915616,0.420980926430518,0.0504541172300558,0.544444444444444,AIA,Interneuron,GS,18,10,28,123,43,166,3614.66666666667,0.113447576004854,651.688570174587,0.0204534734220886,inf,0.0171880945031847,0.207547169811321,0.0315092657777816,0.432434860736748
81,AUAL,interneuron,GS,8,12,20,50,89,139,326.0,0.0042030891415899,158.26652241722,0.0020405162633405,inf,0.0256673314477832,0.359459459459459,0.0388708196354449,0.587387387387387,AUA,Sensory neuron,GS,9,9,18,27,63,90,509.333333333333,0.0159856045864457,211.219388789667,0.0066291943000962,inf,0.0186468985877464,0.26510067114094,0.0289045484755567,0.457046979865772
82,AUAR,interneuron,GS,10,10,20,51,80,131,892.0,0.0115004770377247,313.866248310869,0.0040466497551748,inf,0.0237080675358811,0.364130434782609,0.0356140597053493,0.593478260869565,AUA,Sensory neuron,GS,10,6,16,33,57,90,122.0,0.0038290126169104,157.014619606643,0.0049279586845346,inf,0.0189231364903065,0.252136752136752,0.0298712203740947,0.427991452991453
83,AIZL,interneuron,GS,23,20,43,216,248,464,6910.33333333334,0.0890943159450934,804.773600246444,0.0103758747872211,inf,0.0156336767754652,0.193512304250559,0.0350409111563657,0.46939783743475,AIZ,Interneuron,GS,19,20,39,94,132,226,4029.5,0.12646726508066,903.891162218534,0.0283689398725295,inf,0.0127977631964295,0.16508152173913,0.0282980788648148,0.397780797101449
84,AIZR,interneuron,GS,18,16,34,206,187,393,4810.0,0.0620149042056677,589.17660968965,0.0075962018732065,inf,0.0202789660994531,0.232851985559567,0.0429674185536144,0.526594464500602,AIZ,Interneuron,GS,14,17,31,73,111,184,3660.0,0.114870378507313,544.768000759691,0.0170977340016223,inf,0.0144207233757566,0.195652173913043,0.0324167287686483,0.453242753623188
85,RIS,interneuron,GS,19,26,45,40,184,224,1748.5,0.0225432557180062,1281.39734805284,0.0165209425756535,inf,0.0130477592854603,0.251533742331288,0.0278070721455202,0.497673766816144,RIS,Modulatory neuron,GS,17,24,41,32,102,134,1533.5,0.0481294331805913,918.466961107912,0.0288264064122752,inf,0.0109458557118933,0.194204685573366,0.0232744738095499,0.46575215782984
86,ALA,interneuron,GS,5,8,13,12,172,184,189.0,0.0024367602692039,207.367070797269,0.0026735652870899,inf,0.0106875661904591,0.149350649350649,0.014412944509775,0.222294372294372,ALA,Modulatory neuron,GS,4,4,8,4,6,10,0.0,0.0,24.4365626643034,0.0007669500553732,inf,0.0029906302876682,0.0892857142857143,0.003726017678226,0.113095238095238
87,PVQL,interneuron,GS,9,11,20,48,40,88,156.0,0.002011294190454,235.669564451777,0.0030384668323635,inf,0.0101608192289419,0.232620320855615,0.0166873850398069,0.386363636363636,PVQ,Modulatory neuron,GS,7,7,14,21,25,46,307.666666666667,0.0096562258071265,104.018935861619,0.0032646706378011,inf,0.014768476788778,0.284090909090909,0.0249821064889545,0.54157196969697
88,PVQR,interneuron,GS,12,18,30,38,44,82,246.0,0.0031716562234083,705.139928075776,0.0090913066717693,inf,0.0043776936134132,0.145161290322581,0.0115632366125192,0.385802062760588,PVQ,Modulatory neuron,GS,6,9,15,18,29,47,214.5,0.0067321574289121,133.6650231486,0.0041951234432427,inf,0.0168072820591239,0.36,0.026951354903364,0.608666666666667
89,ADAL,interneuron,GS,16,21,37,39,91,130,301.0,0.0038807663546582,635.189440316731,0.0081894412253001,inf,0.0116839530143035,0.247727272727273,0.0214699783658166,0.449067796610169,ADA,Interneuron,GS,14,14,28,25,54,79,300.0,0.0094156047956813,487.112800762432,0.0152882054096551,inf,0.0062586229668618,0.13262599469496,0.0110104395866835,0.260035366931919
90,ADAR,interneuron,GS,16,18,34,46,97,143,1798.0,0.0231814548361311,436.110227856182,0.0056227305620817,inf,0.010478207356624,0.201077199281867,0.0228076565306364,0.479787552363854,ADA,Interneuron,GS,11,11,22,17,51,68,285.5,0.0089605172305567,130.154181210723,0.0040849344426189,inf,0.0061632041039396,0.128260869565217,0.0090902772886867,0.195471014492754
91,RIFL,interneuron,GS,10,7,17,30,56,86,549.0,0.0070782084010211,60.7132583221404,0.0007827706650439,inf,0.012013423651076,0.259259259259259,0.0236683752672871,0.514691358024691,RIF,Interneuron,GS,9,14,23,12,37,49,272.0,0.0085368150147511,347.584436619331,0.0109090589611239,inf,0.0066836806730406,0.168,0.0123710331862483,0.33902380952381
92,RIFR,interneuron,GS,14,20,34,41,83,124,257.0,0.0033134782496583,456.220394005869,0.0058820091540428,inf,0.0094732731604058,0.244144144144144,0.0202428370854657,0.548678678678679,RIF,Interneuron,GS,9,10,19,15,38,53,581.833333333333,0.0182610424120687,267.988056858357,0.0084108987778029,inf,0.0073405288461175,0.188622754491018,0.0124080516880896,0.308832335329341
93,BDUL,interneuron,GS,6,12,18,28,33,61,394.5,0.0050862535777829,278.219233713668,0.0035870559515441,inf,0.0075981181732873,0.208053691275168,0.0124316964062574,0.332774049217002,BDU,Interneuron,GS,6,14,20,21,20,41,336.5,0.0105611700458226,339.705596891042,0.0106617788240237,inf,0.0066024787544309,0.184491978609626,0.0109920597577862,0.307932263814617
94,BDUR,interneuron,GS,7,13,20,31,56,87,365.5,0.0047123591449421,218.088682609978,0.0028117980790848,inf,0.0086978160973113,0.188172043010753,0.0136486155387131,0.299283154121864,BDU,Interneuron,GS,8,8,16,25,23,48,823.666666666667,0.0258510660556985,130.09264225701,0.0040830030210598,inf,0.01297394975568,0.292035398230089,0.0248962608345032,0.587315634218289
95,PVR,interneuron,GS,17,29,46,42,147,189,1382.5,0.0178244501173255,1926.68755878931,0.0248406121398276,inf,0.0061193175971709,0.146116504854369,0.0161916824897962,0.261578707916287,PVR,Interneuron,GS,6,9,15,7,54,61,51.0,0.0016006528152658,397.596109585074,0.0124786927871783,inf,0.0043026020066078,0.0721153846153846,0.0046798275911611,0.0793269230769231
96,AVFL,interneuron,GS,15,23,38,48,54,102,289.0,0.0037260514169309,809.73105809488,0.0104397908524133,inf,0.0070703241538481,0.199134199134199,0.0148675202858451,0.468157768157768,AVF,Modulatory neuron,GS,8,13,21,16,19,35,83.3333333333333,0.0026154457765781,279.804628094147,0.0087817659937903,inf,0.0069214280392435,0.198067632850242,0.0135642924861707,0.404227053140097
97,AVFR,interneuron,GS,12,22,34,38,52,90,238.666666666667,0.0030771082059083,593.948406949992,0.0076577242328716,inf,0.0088632071083822,0.246835443037975,0.0164894069449406,0.502630672522174,AVF,Modulatory neuron,GS,10,18,28,17,30,47,430.166666666667,0.0135009310986965,699.981352434548,0.0219691592629009,inf,0.0061130374628988,0.180592991913747,0.0125170456536643,0.373764600179695
98,AVHL,interneuron,GS,17,24,41,37,48,85,520.5,0.0067107604239189,666.070785259771,0.0085875916719498,inf,0.0056066160565083,0.192355117139334,0.0125317858851829,0.442200986436498,AVH,Modulatory neuron,GS,7,11,18,10,24,34,166.0,0.0052099679869436,223.946036041953,0.0070286245697681,inf,0.0062906340590528,0.161073825503356,0.0108616598267892,0.279753914988814
99,AVHR,interneuron,GS,17,19,36,26,46,72,31.5,0.0004061267115339,569.399502592796,0.0073412173821303,inf,0.0055363251791524,0.197115384615385,0.0129661346141825,0.482259233821734,AVH,Modulatory neuron,GS,10,17,27,12,37,49,95.8333333333333,0.0030077626430648,307.95186445174,0.009665176839236,inf,0.0066820043717461,0.181556195965418,0.0135402728376675,0.402209414024976
100,PVPL,interneuron,GS,15,13,28,45,64,109,468.0,0.0060338825713622,527.626422978711,0.006802640764533,inf,0.0110913157419466,0.220430107526882,0.02063543272912,0.471370967741935,PVP,Interneuron,GS,5,15,20,13,36,49,41.3333333333333,0.0012972611051827,152.336266109421,0.0047811269257868,inf,0.0112951360153831,0.241935483870968,0.016889686071235,0.386872759856631
101,PVPR,interneuron,GS,17,21,38,29,76,105,165.5,0.0021337768494881,660.834093217843,0.0085200754650195,inf,0.0097875585214332,0.256834532374101,0.019996371414535,0.563057553956835,PVP,Interneuron,GS,4,14,18,8,32,40,67.0,0.0021028184043688,85.656645769745,0.0026883637489719,inf,0.0108666564310542,0.23489932885906,0.0164228707067788,0.374720357941835
102,PVNL,interneuron,GS,10,22,32,26,89,115,97.0,0.0012506124132951,404.099103044378,0.0052100139635952,inf,0.010790454699266,0.228571428571429,0.02224933353711,0.516581632653061,PVN,Modulatory neuron,GS,5,6,11,14,13,27,73.5,0.0023068231749419,16.7163078521398,0.0005246471612623,inf,0.0175153058468076,0.403846153846154,0.0275898470646733,0.631410256410256
103,PVNR,interneuron,GS,16,33,49,45,74,119,614.0,0.0079162476470436,3525.67459082276,0.0454562103971373,inf,0.0049806306607438,0.164102564102564,0.0143372129081813,0.39749900424854,PVN,Modulatory neuron,GS,9,10,19,15,19,34,68.5,0.0021498964283472,319.720749979689,0.0100345474226253,inf,0.0103340225538615,0.263636363636364,0.0193673560388493,0.516818181818182
104,RIBL,interneuron,GS,23,17,40,218,82,300,2441.5,0.0314780433717542,645.799597075086,0.0083262370371455,inf,0.0136569453619061,0.185064935064935,0.033052758119204,0.49525974025974,RIB,Interneuron,GS,19,20,39,126,56,182,2070.0,0.0649676730902015,737.027561276118,0.0231318674683359,inf,0.0151872405983176,0.213013698630137,0.0328023006787961,0.480034246575342
105,RIBR,interneuron,GS,21,20,41,226,61,287,331.0,0.0042675536989763,774.643671011744,0.0099874122767817,inf,0.0130198852547068,0.214727722772277,0.0307227899805752,0.515831270627063,RIB,Interneuron,GS,19,19,38,116,48,164,1038.5,0.032593685267717,1003.92714170219,0.0315086040330861,inf,0.0114051258915402,0.174820143884892,0.0258874404304529,0.428433538883179
106,RIGL,interneuron,GS,20,19,39,89,106,195,1910.0,0.0246254609215853,1288.73596219475,0.0166155586781511,inf,0.0088379173479195,0.185362517099863,0.0213835331839495,0.468217054263566,RIG,Interneuron,GS,16,20,36,61,70,131,2269.0,0.0712133576046701,694.290709253181,0.0217905564388042,inf,0.0114149847498831,0.170144462279294,0.02368485727093,0.391047542612551
107,RIGR,interneuron,GS,15,19,34,109,89,198,1308.5,0.0168703746680075,815.754912309949,0.0105174558715602,inf,0.0103762271315963,0.17057761732852,0.0248396694968227,0.440998366855767,RIG,Interneuron,GS,15,20,35,62,67,129,1938.0,0.0608248069801017,908.880418354403,0.0285255294191954,inf,0.009739348913836,0.155612244897959,0.0233641850675673,0.400850340136054
108,RMGL,interneuron,GS,20,30,50,57,90,147,218.0,0.0028106547020448,1479.11162754338,0.0190700552789172,inf,0.0048921811719891,0.131773399014778,0.015159587190139,0.446565407772304,RMG,Modulatory neuron,GS,10,20,30,13,33,46,150.833333333333,0.0047339568556064,856.352185418426,0.0268769124793932,inf,0.0024909042903898,0.0706018518518518,0.0039393783477781,0.11880787037037
109,RMGR,interneuron,GS,13,27,40,39,100,139,14.0,0.0001805007606817,611.905166731815,0.0078892391471573,inf,0.0070499207143217,0.180699481865285,0.017483953323331,0.483193005181347,RMG,Modulatory neuron,GS,7,17,24,8,27,35,111.0,0.0034837737744021,1072.71078354779,0.033667402659839,inf,0.003242039476573,0.0915750915750916,0.0055229984588276,0.16541514041514
110,AIBL,interneuron,GS,33,23,56,260,172,432,4308.0,0.0555426626440783,1456.58038090597,0.0187795619105486,inf,0.0121497866307621,0.167429692609549,0.0341214432355273,0.394887905901277,AIB,Interneuron,GS,29,20,49,161,73,234,1890.0,0.0593183102127927,1188.28430585767,0.0372947180295546,inf,0.0102270997784614,0.134730538922156,0.0266337165895485,0.393179966597417
111,AIBR,interneuron,GS,32,26,58,286,129,415,2439.0,0.031445811093061,1877.02420616617,0.0242003069307931,inf,0.0107605360873646,0.151736745886654,0.0274515236113416,0.460770871419866,AIB,Interneuron,GS,27,23,50,169,75,244,1470.66666666667,0.0461573870650513,938.098242667286,0.0294425410415946,inf,0.0111255777821036,0.148770491803279,0.029233637316955,0.419555523028884
112,RICL,interneuron,GS,17,20,37,86,94,180,539.0,0.0069492792862484,496.078097403782,0.0063958909956393,inf,0.0085948029695916,0.172230652503794,0.0221062042938701,0.457486090035407,RIC,Modulatory neuron,GS,14,20,34,30,59,89,181.0,0.0056807482267277,365.838544114431,0.0114819705013631,inf,0.0072246355026189,0.171762589928058,0.0194146309856532,0.469829136690647
113,RICR,interneuron,GS,21,22,43,105,99,204,677.0,0.0087285010701116,792.695851156578,0.0102201574373608,inf,0.0090771631773846,0.1796875,0.0223152574316677,0.461402529761905,RIC,Modulatory neuron,GS,15,19,34,37,40,77,94.5,0.0029659155106396,373.677565616303,0.011728000929518,inf,0.0062446992971114,0.154676258992806,0.0154245010758441,0.397526978417266
114,SAADL,interneuron,GS,14,11,25,75,56,131,5349.0,0.0689641834919161,463.20193872366,0.0059720215920638,inf,0.009617319159506,0.173986486486486,0.0183930573051283,0.363513513513513,SAA,Sensory neuron,GS,12,6,18,34,35,69,1656.0,0.0519741384721612,283.570123436957,0.0088999473804832,inf,0.0137010020589649,0.231788079470199,0.0229735684595238,0.405794701986755
115,SAADR,interneuron,GS,13,15,28,68,87,155,1913.0,0.0246641396560171,651.026060386486,0.0083936213659586,inf,0.0117671235988461,0.19489247311828,0.022047974911311,0.39885752688172,SAA,Sensory neuron,GS,12,9,21,34,36,70,391.0,0.0122716715837047,278.350562348817,0.0087361296324404,inf,0.0088444880788626,0.173913043478261,0.0131745253150894,0.261755233494364
116,SAAVL,interneuron,GS,11,10,21,52,129,181,1922.0,0.0247801758593125,176.246927006312,0.0022723360280332,inf,0.020221231958946,0.233009708737864,0.028175414627493,0.370307443365696,SAA,Sensory neuron,GS,10,6,16,32,46,78,403.0,0.012648295775532,165.599965144438,0.0051974127532621,inf,0.0141978519272849,0.183760683760684,0.0205771457453071,0.306980056980057
117,SAAVR,interneuron,GS,12,14,26,46,107,153,4528.0,0.0583791031690776,617.690483890193,0.0079638287291482,inf,0.0170162899597065,0.32018927444795,0.0298617998590289,0.408550185873606,SAA,Sensory neuron,GS,9,4,13,36,50,86,469.0,0.0147197288305819,46.2180926201218,0.0014505709817375,inf,0.0186593164483445,0.223684210526316,0.0256569504104207,0.300548245614035
118,AVKL,interneuron,GS,13,17,30,94,38,132,659.0,0.0084964286635208,508.937080360304,0.0065616807245855,inf,0.0083732738806067,0.176744186046512,0.0215165561696409,0.465368217054263,AVK,Modulatory neuron,GS,11,17,28,49,34,83,241.0,0.007563869185864,239.841546737078,0.0075275107255375,inf,0.0154824869607455,0.278820375335121,0.0280725109854135,0.524285075960679
119,AVKR,interneuron,GS,12,18,30,76,39,115,494.0,0.0063690982697712,665.172035179355,0.0085760041667228,inf,0.0093312917638313,0.205813953488372,0.0205772036675853,0.482131782945736,AVK,Modulatory neuron,GS,14,15,29,53,35,88,573.5,0.0179994978344109,222.541352074262,0.0069845380727594,inf,0.0128181837313125,0.22636815920398,0.0239522299208037,0.440443615257048
120,DVC,interneuron,GS,17,17,34,37,106,143,1588.0,0.0204739434259044,1062.76181389101,0.0137020939879195,inf,0.006493257738356,0.132432432432432,0.0162464696205893,0.353318318318318,DVC,Interneuron,GS,4,18,22,19,86,105,297.0,0.0093214487477245,110.080062000117,0.003454901198924,inf,0.0186399452024676,0.25,0.0319582814668615,0.447733918128655
121,AVJL,interneuron,GS,27,15,42,96,33,129,537.0,0.0069234934632938,610.814827572818,0.0078751815009001,inf,0.0095960364607474,0.253512880562061,0.0206221086105349,0.54702380952381,AVJ,Modulatory neuron,GS,17,7,24,32,9,41,205.5,0.0064496892850417,591.708643962385,0.0185709824857945,inf,0.0058474301379096,0.170955882352941,0.0091787534702988,0.287837009803922
122,AVJR,interneuron,GS,27,17,44,81,58,139,226.0,0.0029137979938629,771.369900082533,0.0099452038379945,inf,0.0104480149764342,0.239084132055378,0.0202947963140324,0.483919062832801,AVJ,Modulatory neuron,GS,15,10,25,42,13,55,303.666666666667,0.0095306844098508,745.037931286286,0.023383275729279,inf,0.0069335644553639,0.15993265993266,0.0102636597949885,0.252328843995511
123,PVT,interneuron,GS,20,13,33,50,60,110,2055.0,0.0264949330857894,2961.72089847779,0.0381852053644542,inf,0.0055806835395032,0.134285714285714,0.0138190546583779,0.341600907029478,PVT,Interneuron,GS,5,15,20,5,74,79,319.0,0.0100119264327412,412.725157283873,0.012953523234068,inf,0.0135817571031707,0.184491978609626,0.0195537440667592,0.286319073083779
124,AVDL,interneuron,GS,39,25,64,264,139,403,2633.0,0.0339470359196514,1048.58309970918,0.0135192890811116,inf,0.0126207058497876,0.168989547038328,0.0274437583187381,0.421698784043234,AVD,Interneuron,GS,16,0,16,44,0,44,0.0,0.0,0.0,0.0,inf,0.0057611630297295,0.1375,0.0099199902523019,0.253333333333333
125,AVDR,interneuron,GS,46,30,76,237,155,392,1324.66666666667,0.0170788100702234,1802.00432467011,0.023233082239629,inf,0.0096461566652408,0.136795774647887,0.0231833290216908,0.396807511737089,AVD,Interneuron,GS,18,0,18,51,0,51,0.0,0.0,0.0,0.0,inf,0.0058387030311983,0.124183006535948,0.0100452642378098,0.230555555555556
126,AVL,interneuron,GS,17,18,35,65,53,118,641.5,0.0082708027126685,1599.63087673561,0.0206238992900598,inf,0.0043069256025401,0.129661016949153,0.0122799897057127,0.360254237288136,AVL,Modulatory neuron,GS,2,5,7,8,5,13,0.0,0.0,9.9947851655513,0.0003136898237885,inf,0.0079765215517974,0.2,0.0130126278176753,0.320833333333333
127,RIAL,interneuron,GS,36,27,63,434,400,834,4935.0,0.0636265181403265,1545.15690601544,0.0199215712077492,inf,0.0205056473039571,0.18062015503876,0.0512819539983982,0.490874246339362,RIA,Interneuron,GS,26,21,47,235,277,512,4322.0,0.13564747975645,782.416786326645,0.0245564241518626,inf,0.0259426053977343,0.15406162464986,0.0577920229258247,0.41447356720466
128,RIAR,interneuron,GS,35,26,61,414,450,864,4983.0,0.0642453778912354,1125.28012729622,0.0145081370683611,inf,0.0251456932997337,0.221334068357222,0.0620323565183719,0.513802083333333,RIA,Interneuron,GS,28,21,49,238,317,555,3592.0,0.112736174753625,1134.11793229762,0.0355946874740324,inf,0.0237958231583123,0.133676092544987,0.0504230176192959,0.342052270779777
129,RIML,interneuron,GS,26,25,51,218,185,403,6130.0,0.0790335473556639,655.782557005351,0.0084549464558076,inf,0.02221246637956,0.282936507936508,0.0479108540807767,0.570209409064831,RIM,Interneuron,GS,20,25,45,108,83,191,1368.66666666667,0.0429560814345197,1024.07383974172,0.0321409151886798,inf,0.0107066178408436,0.174180327868852,0.0282200958411392,0.440362753708041
130,RIMR,interneuron,GS,26,21,47,250,153,403,5452.0,0.0702921533740749,640.43075827529,0.008257017073764,inf,0.0169644951953162,0.23785046728972,0.0402607694909971,0.562429906542056,RIM,Interneuron,GS,18,23,41,119,81,200,2732.0,0.0857447743393384,754.07858049737,0.0236670196628388,inf,0.0125042110410822,0.193588162762022,0.0323735109969388,0.471557747636663
131,AVEL,interneuron,GS,46,24,70,304,124,428,4071.0,0.0524870426239653,2979.54965955432,0.0384150700027632,inf,0.0068373401850134,0.120066472787703,0.0228194439289822,0.408048862115127,AVE,Interneuron,GS,39,0,39,173,0,173,0.0,0.0,0.0,0.0,inf,0.008271150026823,0.125506072874494,0.02548598157312,0.408940620782726
132,AVER,interneuron,GS,44,25,69,295,133,428,5308.0,0.0684355741213481,2859.3364920077,0.0368651722751824,inf,0.0081362582709345,0.131151048352589,0.0243527376832944,0.425840006520366,AVE,Interneuron,GS,33,0,33,156,0,156,0.0,0.0,0.0,0.0,inf,0.0095710393526237,0.125,0.0265719366003911,0.381748286435786
133,RMFL,interneuron,GS,13,12,25,46,49,95,339.0,0.0043706969907944,359.737980822938,0.0046380699417619,inf,0.0095377458252689,0.238983050847458,0.0184578998664082,0.454067796610169,RMF,Motor neuron,GS,21,12,33,49,43,92,1348.5,0.0423231435565878,1031.03494547892,0.0323593919238881,inf,0.0102361283757377,0.192898272552783,0.0226017074361791,0.449904030710173
134,RMFR,interneuron,GS,10,6,16,47,26,73,112.0,0.0014440060854542,131.533387603923,0.0016958483226827,inf,0.0162465431749601,0.296610169491525,0.0262280506268598,0.478813559322034,RMF,Motor neuron,GS,13,16,29,41,44,85,879.5,0.0276034147260059,605.394021740203,0.019000502847913,inf,0.0115231002266992,0.199257425742574,0.0264996666328996,0.47450495049505
135,RID,interneuron,GS,15,11,26,56,21,77,368.0,0.0047445914236352,678.864508175692,0.0087525400089694,inf,0.0033612837587017,0.0848765432098765,0.0053564817014581,0.146862139917695,RID,Modulatory neuron,GS,10,0,10,19,0,19,0.0,0.0,0.0,0.0,inf,0.0022509616899439,0.0555555555555556,0.0030686330897963,0.0759259259259259
136,AVBL,interneuron,GS,45,23,68,338,65,403,3094.16666666667,0.0398928169292523,1823.70403535249,0.0235128546885394,inf,0.0102936003274387,0.169532627865961,0.0261741806977873,0.461989271017049,AVB,Interneuron,GS,29,0,29,139,0,139,0.0,0.0,0.0,0.0,inf,0.0079431746648361,0.112068965517241,0.0220388068248805,0.345047501759324
137,AVBR,interneuron,GS,45,18,63,333,54,387,1343.33333333333,0.0173194777511324,1289.62352471144,0.0166270019431093,inf,0.0100294165323677,0.152385838891739,0.0254170853982447,0.43746793227296,AVB,Interneuron,GS,28,0,28,139,0,139,0.0,0.0,0.0,0.0,inf,0.0078802057578006,0.126984126984127,0.0205856863420557,0.342564247921391
138,AVAL,interneuron,GS,65,43,108,667,258,925,10426.0,0.134421495062015,5753.27525966026,0.0741764686271662,inf,0.0090075342365364,0.105655794587092,0.0310048362650509,0.393497612438452,AVA,Interneuron,GS,35,0,35,157,0,157,0.0,0.0,0.0,0.0,inf,0.0063492014607294,0.115126050420168,0.0206835724228915,0.368887555022009
139,AVAR,interneuron,GS,59,48,107,685,292,977,17905.5,0.230854026456254,7435.38354579804,0.0958637418555225,inf,0.0092860566059133,0.106170438472419,0.0317280439975687,0.3980488897104,AVA,Interneuron,GS,32,0,32,152,0,152,0.0,0.0,0.0,0.0,inf,0.0070398627440442,0.122983870967742,0.0220656469786172,0.383611751152074
140,PVCL,interneuron,GS,34,36,70,284,158,442,5628.5,0.0725677522498131,2242.3730062716,0.028910716668879,inf,0.0121848847943142,0.194964627548897,0.0272608353124311,0.42532925830235,PVC,Interneuron,GS,13,19,32,43,43,86,185.333333333333,0.0058167514071098,316.336299013535,0.0099283252467997,inf,0.0070924050136286,0.158536585365854,0.0122907217229488,0.298715156794425
141,PVCR,interneuron,GS,33,38,71,262,172,434,6367.5,0.0820956138315154,3067.89026968835,0.0395540376690693,inf,0.0109915193235817,0.161943319838057,0.0254752096920221,0.434510796221323,PVC,Interneuron,GS,9,15,24,27,51,78,178.5,0.0056022848534304,169.600015592808,0.0053229557338775,inf,0.0068820678726389,0.144160583941606,0.0097023256223004,0.217852798053528
142,RIPL,interneuron,GS,16,7,23,188,22,210,2183.0,0.02814522575488,296.703941713259,0.003825377655466,inf,0.0194472809742252,0.231075697211155,0.038427916210477,0.326720209614946,RIP,Interneuron,GS,10,0,10,74,0,74,0.0,0.0,0.0,0.0,inf,0.0158930098823803,0.177777777777778,0.0218507896645754,0.250925925925926
143,RIPR,interneuron,GS,17,9,26,232,14,246,281.0,0.0036229081251128,405.070331248445,0.0052225359228545,inf,0.0152543202882354,0.209627329192547,0.033084378008329,0.486361283643892,RIP,Interneuron,GS,14,0,14,72,0,72,0.0,0.0,0.0,0.0,inf,0.0097012410352105,0.137362637362637,0.0134879521260715,0.193223443223443
144,URADL,motorneuron,GS,5,4,9,32,27,59,124.0,0.0015987210231814,48.9511752921509,0.00063112316975,inf,0.0297916360284451,0.328571428571429,0.0352730066827942,0.40047619047619,URA,Motor neuron,GS,3,5,8,12,16,28,0.5,1.5692674659469e-05,14.1170817109789,0.000443069540863,inf,0.0180343026884421,0.240740740740741,0.0214169605707568,0.320987654320988
145,URADR,motorneuron,GS,5,4,9,21,21,42,2.0,2.57858229545396e-05,15.6921619109396,0.0002023176544047,inf,0.0235822473176004,0.342857142857143,0.0254552157769344,0.354761904761905,URA,Motor neuron,GS,5,6,11,11,13,24,3.0,9.41560479568138e-05,70.5768911498135,0.0022150803825815,inf,0.0080305409855181,0.166666666666667,0.0100312474719358,0.219135802469136
