,cell_name,cell_type_herm,Gender_herm,indegree_herm,outdegree_herm,degree_herm,instrength_herm,outstrength_herm,strength_herm,BC_wei_herm,BC_wei_norm_herm,BC_bin_herm,BC_bin_norm_herm,eccentricity_herm,CC_wei_herm,CC_bin_herm,LE_wei_herm,LE_bin_herm,cell_type_male,Gender_male,indegree_male,outdegree_male,degree_male,instrength_male,outstrength_male,strength_male,BC_wei_male,BC_wei_norm_male,BC_bin_male,BC_bin_norm_male,eccentricity_male,CC_wei_male,CC_bin_male,LE_wei_male,LE_bin_male
77,IL1L,sensory,GS,9,12,21,33,76,109,277.0,0.0035713364792037,325.688463769549,0.0041990725325487,inf,0.0146942475547637,0.278325123152709,0.025797817556388,0.488136288998358,sensory,GS,4,5,9,12,49,61,1046.0,0.008230258395493,1065.74208489961,0.00838559535533,inf,0.0082812406169338,0.314285714285714,0.0102973009149845,0.39047619047619
78,IL1R,sensory,GS,14,12,26,36,77,113,1236.0,0.0159356385859055,247.237063923621,0.0031876055790673,inf,0.0139168759225053,0.2609375,0.0278319144446726,0.562083333333333,sensory,GS,8,6,14,18,80,98,0.0,0.0,232.137617972788,0.0018265321025146,inf,0.0061856950418182,0.202247191011236,0.0101806950692842,0.385112359550562
79,IL1VL,sensory,GS,7,10,17,60,66,126,90.0,0.0011603620329542,118.733599499554,0.0015308217877253,inf,0.0307882333337291,0.390977443609023,0.0452081542082198,0.509708737864078,sensory,GS,6,6,12,26,140,166,377.5,0.0029702892392912,679.224420051603,0.0053443522806439,inf,0.0095052852448256,0.215384615384615,0.0146045253118304,0.325128205128205
80,IL1VR,sensory,GS,8,8,16,63,77,140,357.0,0.0046027693973853,76.6127463305901,0.0009877613564708,inf,0.0276217007090351,0.310344827586207,0.0449276292683675,0.557471264367816,sensory,GS,6,5,11,45,81,126,6.0,4.72098951940327e-05,48.2934392169118,0.0003799880339982,inf,0.0127232790177923,0.320754716981132,0.0169780961482001,0.477987421383648
81,AINL,interneuron,GS,7,13,20,8,45,53,89.0,0.001147469121477,258.079670609388,0.0033273983472497,inf,0.0055005345619187,0.165775401069519,0.0104002595177638,0.306932773109244,interneuron,GS,0,5,5,0,27,27,0.0,0.0,0.0,0.0,inf,0.0061735673561471,0.3,0.0093202413273202,0.470833333333333
82,AINR,interneuron,GS,4,18,22,7,53,60,0.0,0.0,135.415598386639,0.0017459013226404,inf,0.0087990536168615,0.275330396475771,0.0162735229275722,0.336936592818946,interneuron,GS,6,8,14,25,68,93,133.0,0.0010464860101343,525.331587817734,0.004133474867165,inf,0.0076001781701575,0.202247191011236,0.0095399726826338,0.276217228464419
83,AIML,interneuron,GS,8,18,26,20,59,79,623.0,0.008032283850339,356.576127370642,0.0045973044450973,inf,0.0089964628252662,0.233438485804416,0.018169169595302,0.508964248159832,interneuron,GS,3,7,10,17,47,64,19.0,0.0001494980014477,373.024847203396,0.0029350773235404,inf,0.0058716605234041,0.181818181818182,0.006606940631947,0.181818181818182
84,AIMR,interneuron,GS,8,23,31,17,66,83,370.5,0.0047768237023284,354.487087467969,0.0045703706385597,inf,0.0086419871287721,0.257608695652174,0.0186481158437764,0.47327943615257,interneuron,GS,4,6,10,7,91,98,383.0,0.0030135649765524,542.762390181367,0.0042706259259541,inf,0.0156582990632637,0.414634146341463,0.0188780647336559,0.540650406504065
85,RIH,interneuron,GS,24,29,53,110,266,376,4429.0,0.0571027049328279,2413.317934263,0.0311146944929605,inf,0.008813253634618,0.115553925165077,0.0244072596638492,0.369534989344234,interneuron,GS,9,29,38,79,363,442,9140.0,0.0719164070122431,1478.50789416506,0.0116333671211804,inf,0.0066137067977331,0.159253945480631,0.0169361651056942,0.280013333333333
86,URBL,interneuron,GS,5,16,21,17,62,79,98.0,0.0012635053247724,204.37506844223,0.0026349896655866,inf,0.010175696034162,0.285024154589372,0.018895717330855,0.428085376162299,interneuron,GS,1,6,7,19,28,47,349.0,0.0027460422371195,345.86619047619,0.0027213844339233,inf,0.002759070800939,0.125,0.0014815684205602,0.075
87,URBR,interneuron,GS,9,24,33,38,71,109,216.0,0.0027848688790902,209.623575826184,0.0027026582066757,inf,0.0097110974934523,0.238003838771593,0.0189609766761993,0.501615483045426,interneuron,GS,1,2,3,10,5,15,0.0,0.0,5.6289072039072,4.42900198588991e-05,inf,0.0,0.0,0.0,0.0
88,RIR,interneuron,GS,21,26,47,70,103,173,1851.0,0.0238647791444264,905.496650343737,0.0116744881558461,inf,0.0099679583252635,0.21087160262418,0.0233104342178252,0.532286785379569,interneuron,GS,5,9,14,63,46,109,9874.0,0.0776917508576464,574.148004869964,0.0045175778559623,inf,0.0083095149637078,0.230337078651685,0.0110038767114974,0.324625468164794
89,AIYL,interneuron,GS,12,12,24,121,191,312,2244.0,0.0289316933549934,326.737433201575,0.0042125968025782,inf,0.0282191804486072,0.283333333333333,0.046753581610112,0.512746913580247,interneuron,GS,9,10,19,117,488,605,1466.0,0.0115349510590753,967.580700909866,0.0076132305802872,inf,0.0147977939873533,0.180473372781065,0.026497896395597,0.403853198083967
90,AIYR,interneuron,GS,12,14,26,130,202,332,1636.0,0.0210928031768134,274.431153352194,0.0035382165667748,inf,0.0234406551095643,0.292452830188679,0.0414049477535577,0.596305031446541,interneuron,GS,6,10,16,104,435,539,2089.0,0.016436911843389,419.45311114623,0.0033003895693374,inf,0.0180234294055458,0.230769230769231,0.028679867222184,0.416452991452992
91,AIAL,interneuron,GS,22,18,40,195,101,296,4957.33333333334,0.0639144598299855,528.867849772251,0.0068186463702876,inf,0.0143805590685404,0.229465449804433,0.0302436298786447,0.540993046501521,interneuron,GS,11,6,17,172,134,306,1888.0,0.0148553803543889,306.276290662737,0.0024098785971008,inf,0.0210939879581495,0.300751879699248,0.0325878828859054,0.386471336107259
92,AIAR,interneuron,GS,15,13,28,189,89,278,3315.0,0.0427400015471494,260.41549732554,0.0033575139543273,inf,0.0296496447915616,0.420980926430518,0.0504541172300558,0.544444444444444,interneuron,GS,12,7,19,254,31,285,3088.5,0.0243012935511283,814.323128729985,0.0064073515935699,inf,0.0114464384709965,0.274390243902439,0.0175301065084178,0.427337398373984
93,AUAL,interneuron,GS,8,12,20,50,89,139,326.0,0.0042030891415899,158.26652241722,0.0020405162633405,inf,0.0256673314477832,0.359459459459459,0.0388708196354449,0.587387387387387,interneuron,GS,4,6,10,11,89,100,0.0,0.0,429.000930960532,0.0033755148314648,inf,0.0168303775065728,0.337209302325581,0.0189072662528986,0.424418604651163
94,AUAR,interneuron,GS,10,10,20,51,80,131,892.0,0.0115004770377247,313.866248310869,0.0040466497551748,inf,0.0237080675358811,0.364130434782609,0.0356140597053493,0.593478260869565,interneuron,GS,9,5,14,31,83,114,168.0,0.0013218770654329,514.877479133345,0.0040512186379421,inf,0.0091980437124622,0.193181818181818,0.0125625671410788,0.282670454545455
95,AIZL,interneuron,GS,23,20,43,216,248,464,6910.33333333334,0.0890943159450934,804.773600246444,0.0103758747872211,inf,0.0156336767754652,0.193512304250559,0.0350409111563657,0.46939783743475,interneuron,GS,8,14,22,277,200,477,12081.0,0.0950571239731848,1541.8385851715,0.0121316730020103,inf,0.0101083227576051,0.158590308370044,0.0162617602282054,0.289962240402769
96,AIZR,interneuron,GS,18,16,34,206,187,393,4810.0,0.0620149042056677,589.17660968965,0.0075962018732065,inf,0.0202789660994531,0.232851985559567,0.0429674185536144,0.526594464500602,interneuron,GS,12,13,25,333,276,609,4509.0,0.0354782362383156,1471.43708140666,0.0115777317329703,inf,0.0174787741120094,0.246621621621622,0.0314548233521772,0.2633
97,RIS,interneuron,GS,19,26,45,40,184,224,1748.5,0.0225432557180062,1281.39734805284,0.0165209425756535,inf,0.0130477592854603,0.251533742331288,0.0278070721455202,0.497673766816144,interneuron,GS,9,18,27,22,201,223,96.0,0.0007553583231045,1151.16345393125,0.0090577176685491,inf,0.0066960174238579,0.221739130434783,0.0126991172702932,0.235028248587571
98,ALA,interneuron,GS,5,8,13,12,172,184,189.0,0.0024367602692039,207.367070797269,0.0026735652870899,inf,0.0106875661904591,0.149350649350649,0.014412944509775,0.222294372294372,interneuron,GS,0,4,4,0,154,154,0.0,0.0,0.0,0.0,inf,0.0260835461136012,0.166666666666667,0.0260835461136012,0.166666666666667
99,PVQL,interneuron,GS,9,11,20,48,40,88,156.0,0.002011294190454,235.669564451777,0.0030384668323635,inf,0.0101608192289419,0.232620320855615,0.0166873850398069,0.386363636363636,interneuron,GS,6,6,12,35,36,71,375.0,0.002950618449627,1734.76473658782,0.0136496769001024,inf,0.0033293371848706,0.121212121212121,0.0043110156410602,0.159090909090909
100,PVQR,interneuron,GS,12,18,30,38,44,82,246.0,0.0031716562234083,705.139928075776,0.0090913066717693,inf,0.0043776936134132,0.145161290322581,0.0115632366125192,0.385802062760588,interneuron,GS,11,11,22,60,71,131,2979.0,0.0234397129638372,785.993599040408,0.0061844459056463,inf,0.004596092188789,0.178260869565217,0.006992066653392,0.316708074534161
101,ADAL,interneuron,GS,16,21,37,39,91,130,301.0,0.0038807663546582,635.189440316731,0.0081894412253001,inf,0.0116839530143035,0.247727272727273,0.0214699783658166,0.449067796610169,interneuron,GS,4,16,20,17,87,104,2114.0,0.0166336197400308,1092.90973051944,0.0085993589723935,inf,0.0044295300426105,0.154255319148936,0.0072233022939557,0.29197695035461
102,RIFL,interneuron,GS,10,7,17,30,56,86,549.0,0.0070782084010211,60.7132583221404,0.0007827706650439,inf,0.012013423651076,0.259259259259259,0.0236683752672871,0.514691358024691,interneuron,GS,7,9,16,36,115,151,605.0,0.0047603310987316,859.506526503565,0.0067628688391367,inf,0.0085863026555655,0.245762711864407,0.0112854455538076,0.397175141242938
103,RIFR,interneuron,GS,14,20,34,41,83,124,257.0,0.0033134782496583,456.220394005869,0.0058820091540428,inf,0.0094732731604058,0.244144144144144,0.0202428370854657,0.548678678678679,interneuron,GS,11,8,19,105,65,170,552.0,0.004343310357851,742.663931835082,0.0058435143977204,inf,0.0140456108487034,0.365269461077844,0.0178744111294367,0.379887218045113
104,BDUL,interneuron,GS,6,12,18,28,33,61,394.5,0.0050862535777829,278.219233713668,0.0035870559515441,inf,0.0075981181732873,0.208053691275168,0.0124316964062574,0.332774049217002,interneuron,GS,2,2,4,17,5,22,0.0,0.0,2.17575411294715,1.71195206067034e-05,inf,0.0039350718191615,0.2,0.0039350718191615,0.2
105,BDUR,interneuron,GS,7,13,20,31,56,87,365.5,0.0047123591449421,218.088682609978,0.0028117980790848,inf,0.0086978160973113,0.188172043010753,0.0136486155387131,0.299283154121864,interneuron,GS,2,3,5,16,12,28,13.0,0.0001022881062537,15.6318926123167,0.0001229966686519,inf,0.0049511755012888,0.277777777777778,0.003299114137821,0.222222222222222
106,PVR,interneuron,GS,17,29,46,42,147,189,1382.5,0.0178244501173255,1926.68755878931,0.0248406121398276,inf,0.0061193175971709,0.146116504854369,0.0161916824897962,0.261578707916287,interneuron,GS,8,10,18,43,58,101,128.0,0.001007144430806,524.443048971891,0.0041264835628669,inf,0.002467371429375,0.104575163398693,0.0034547738289799,0.15958605664488
107,AVFL,interneuron,GS,15,23,38,48,54,102,289.0,0.0037260514169309,809.73105809488,0.0104397908524133,inf,0.0070703241538481,0.199134199134199,0.0148675202858451,0.468157768157768,interneuron,GS,23,30,53,158,309,467,13180.0,0.103704403109558,3818.54490428084,0.0300455174541343,inf,0.0087557963994375,0.235745614035088,0.0165203215707709,0.516276803118908
108,AVFR,interneuron,GS,12,22,34,38,52,90,238.666666666667,0.0030771082059083,593.948406949992,0.0076577242328716,inf,0.0088632071083822,0.246835443037975,0.0164894069449406,0.502630672522174,interneuron,GS,27,34,61,115,306,421,9548.5,0.0751306140433702,5320.46132000778,0.041863070216912,inf,0.0071240031897347,0.227799227799228,0.0143080364588242,0.507004964147821
109,AVHL,interneuron,GS,17,24,41,37,48,85,520.5,0.0067107604239189,666.070785259771,0.0085875916719498,inf,0.0056066160565083,0.192355117139334,0.0125317858851829,0.442200986436498,interneuron,GS,9,10,19,15,21,36,2.0,1.57366317313442e-05,2015.83413606427,0.015861219715358,inf,0.0013063816845178,0.117647058823529,0.0020062348584499,0.192941176470588
110,AVHR,interneuron,GS,17,19,36,26,46,72,31.5,0.0004061267115339,569.399502592796,0.0073412173821303,inf,0.0055363251791524,0.197115384615385,0.0129661346141825,0.482259233821734,interneuron,GS,9,12,21,31,30,61,544.0,0.0042803638309256,1964.81642516214,0.0154597962512364,inf,0.0022872510466301,0.138755980861244,0.0032745148205622,0.202312599681021
111,PVPL,interneuron,GS,15,13,28,45,64,109,468.0,0.0060338825713622,527.626422978711,0.006802640764533,inf,0.0110913157419466,0.220430107526882,0.02063543272912,0.471370967741935,interneuron,GS,16,10,26,34,46,80,203.0,0.0015972681207314,892.595991330969,0.0070232272002247,inf,0.0029646890823262,0.179012345679012,0.0072052950780473,0.478780864197531
112,PVPR,interneuron,GS,17,21,38,29,76,105,165.5,0.0021337768494881,660.834093217843,0.0085200754650195,inf,0.0097875585214332,0.256834532374101,0.019996371414535,0.563057553956835,interneuron,GS,7,9,16,38,20,58,0.0,0.0,512.929536972812,0.004035891613735,inf,0.0042534006700045,0.15546218487395,0.0058829524665439,0.234943977591036
113,LUAL,interneuron,GS,7,9,16,22,92,114,351.0,0.0045254119285217,473.005181250828,0.0060984139301568,inf,0.0413748382155136,0.482608695652174,0.0492220065605602,0.658333333333333,interneuron,GS,5,14,19,34,86,120,8.0,6.29465269253769e-05,46.0415006199896,0.0003622690698076,inf,0.0082457157511598,0.288690476190476,0.0160974646094253,0.560615079365079
114,LUAR,interneuron,GS,6,12,18,29,93,122,2137.0,0.0275521518269256,442.905141595854,0.0057103367834229,inf,0.0342538458736355,0.388513513513513,0.0455173290220185,0.59009009009009,interneuron,GS,4,11,15,34,58,92,10091.0,0.0793991754004973,354.336289486677,0.0027880298483514,inf,0.011782745245907,0.356435643564356,0.0152576295335784,0.478547854785479
115,PVNL,interneuron,GS,10,22,32,26,89,115,97.0,0.0012506124132951,404.099103044378,0.0052100139635952,inf,0.010790454699266,0.228571428571429,0.02224933353711,0.516581632653061,interneuron,GS,27,40,67,185,204,389,1078.5,0.0084859786611273,1572.47489391957,0.0123727291561984,inf,0.0069832573159073,0.274237596722804,0.0154308328339959,0.574846798903403
116,PVNR,interneuron,GS,16,33,49,45,74,119,614.0,0.0079162476470436,3525.67459082276,0.0454562103971373,inf,0.0049806306607438,0.164102564102564,0.0143372129081813,0.39749900424854,interneuron,GS,20,23,43,149,113,262,462.0,0.0036351619299405,766.946659958499,0.0060345785726756,inf,0.0078239370437791,0.257541899441341,0.0149204862715122,0.554180633147114
117,AVG,interneuron,GS,14,23,37,47,58,105,977.5,0.0126028209690312,1080.76449162105,0.0139342009182467,inf,0.0107663451953139,0.288956127080182,0.0216612625225538,0.501395939086294,interneuron,GS,30,24,54,298,98,396,791.5,0.0062277720076794,2706.11913094336,0.0212926000924004,inf,0.0057657331914536,0.192821956368754,0.013528429629473,0.507940417546329
118,DVB,interneuron,GS,2,8,10,2,61,63,276.0,0.0035584435677264,475.700824558375,0.0061331686206953,inf,0.0059870892434889,0.136363636363636,0.0071431753024631,0.15719696969697,interneuron,GS,5,15,20,13,42,55,0.0,0.0,110.998027978129,0.0008733675445986,inf,0.0068897042540439,0.395161290322581,0.009887865522425,0.592517921146953
119,RIBL,interneuron,GS,23,17,40,218,82,300,2441.5,0.0314780433717542,645.799597075086,0.0083262370371455,inf,0.0136569453619061,0.185064935064935,0.033052758119204,0.49525974025974,interneuron,GS,19,9,28,270,26,296,1654.0,0.0130141944418217,2498.67379033482,0.0196603546276305,inf,0.0070871529771248,0.186327077747989,0.0138392801587005,0.411959019532746
120,RIBR,interneuron,GS,21,20,41,226,61,287,331.0,0.0042675536989763,774.643671011744,0.0099874122767817,inf,0.0130198852547068,0.214727722772277,0.0307227899805752,0.515831270627063,interneuron,GS,25,12,37,394,91,485,6582.0,0.0517892550278538,3299.33662462055,0.025960222709695,inf,0.0087631852827352,0.15273556231003,0.0187378646914552,0.3811115935736
121,RIGL,interneuron,GS,20,19,39,89,106,195,1910.0,0.0246254609215853,1288.73596219475,0.0166155586781511,inf,0.0088379173479195,0.185362517099863,0.0213835331839495,0.468217054263566,interneuron,GS,10,17,27,60,139,199,1908.0,0.0150127466717024,2393.15107411394,0.018830068565401,inf,0.0028341680596033,0.108381502890173,0.0057591838530965,0.23059110927608
122,RIGR,interneuron,GS,15,19,34,109,89,198,1308.5,0.0168703746680075,815.754912309949,0.0105174558715602,inf,0.0103762271315963,0.17057761732852,0.0248396694968227,0.440998366855767,interneuron,GS,17,12,29,128,95,223,3121.0,0.0245570138167627,2404.03040306728,0.0189156705620124,inf,0.0033972512923197,0.0977443609022556,0.0045548393304186,0.139452798663325
123,RMGL,interneuron,GS,20,30,50,57,90,147,218.0,0.0028106547020448,1479.11162754338,0.0190700552789172,inf,0.0048921811719891,0.131773399014778,0.015159587190139,0.446565407772304,interneuron,GS,9,16,25,19,98,117,730.0,0.0057438705819406,1452.95422157389,0.0114323027537051,inf,0.0025563725238671,0.128813559322034,0.0060220328719693,0.313841807909605
124,RMGR,interneuron,GS,13,27,40,39,100,139,14.0,0.0001805007606817,611.905166731815,0.0078892391471573,inf,0.0070499207143217,0.180699481865285,0.017483953323331,0.483193005181347,interneuron,GS,8,11,19,22,72,94,696.0,0.0054763478425077,963.121206987622,0.0075781418735059,inf,0.0029745672145325,0.0818713450292398,0.004240756265463,0.118908382066277
125,AIBL,interneuron,GS,33,23,56,260,172,432,4308.0,0.0555426626440783,1456.58038090597,0.0187795619105486,inf,0.0121497866307621,0.167429692609549,0.0341214432355273,0.394887905901277,interneuron,GS,22,13,35,298,131,429,3340.0,0.0262801749913449,1543.86700758363,0.012147633270258,inf,0.0061222912523154,0.147208121827411,0.0147563323711422,0.199258125472411
126,AIBR,interneuron,GS,32,26,58,286,129,415,2439.0,0.031445811093061,1877.02420616617,0.0242003069307931,inf,0.0107605360873646,0.151736745886654,0.0274515236113416,0.460770871419866,interneuron,GS,18,14,32,201,107,308,4399.0,0.0346127214930916,3693.45344690004,0.0290612583553649,inf,0.0041392693949072,0.111451942740286,0.0057457393753119,0.151874573960464
127,RICL,interneuron,GS,17,20,37,86,94,180,539.0,0.0069492792862484,496.078097403782,0.0063958909956393,inf,0.0085948029695916,0.172230652503794,0.0221062042938701,0.457486090035407,interneuron,GS,13,12,25,123,98,221,2642.0,0.0207880905171057,1712.12109458658,0.0134715095724875,inf,0.0030320848976079,0.095959595959596,0.0080711784516107,0.279383116883117
128,RICR,interneuron,GS,21,22,43,105,99,204,677.0,0.0087285010701116,792.695851156578,0.0102201574373608,inf,0.0090771631773846,0.1796875,0.0223152574316677,0.461402529761905,interneuron,GS,13,16,29,123,162,285,4072.0,0.0320397822050168,2088.38669450139,0.0164320861620038,inf,0.0040742671051276,0.11166253101737,0.0092460968252908,0.259962483752806
129,SAADL,interneuron,GS,14,11,25,75,56,131,5349.0,0.0689641834919161,463.20193872366,0.0059720215920638,inf,0.009617319159506,0.173986486486486,0.0183930573051283,0.363513513513513,interneuron,GS,12,0,12,158,0,158,0.0,0.0,0.0,0.0,inf,0.0047241962884411,0.0984848484848485,0.0060465140396516,0.14229797979798
130,SAADR,interneuron,GS,13,15,28,68,87,155,1913.0,0.0246641396560171,651.026060386486,0.0083936213659586,inf,0.0117671235988461,0.19489247311828,0.022047974911311,0.39885752688172,interneuron,GS,11,0,11,126,0,126,0.0,0.0,0.0,0.0,inf,0.0049159414535352,0.145454545454545,0.0062569916205952,0.198484848484848
131,SAAVL,interneuron,GS,11,10,21,52,129,181,1922.0,0.0247801758593125,176.246927006312,0.0022723360280332,inf,0.020221231958946,0.233009708737864,0.028175414627493,0.370307443365696,interneuron,GS,8,6,14,89,152,241,5464.5,0.0429964120479653,829.404330015027,0.0065260152489143,inf,0.0077014041933156,0.147727272727273,0.0090277636361995,0.173295454545455
132,SAAVR,interneuron,GS,12,14,26,46,107,153,4528.0,0.0583791031690776,617.690483890193,0.0079638287291482,inf,0.0170162899597065,0.32018927444795,0.0298617998590289,0.408550185873606,interneuron,GS,11,7,18,119,130,249,4879.5,0.0383934472665471,878.49854487704,0.0069123040386258,inf,0.0074620281240293,0.177852348993289,0.0101706340283089,0.253299776286353
133,AVKL,interneuron,GS,13,17,30,94,38,132,659.0,0.0084964286635208,508.937080360304,0.0065616807245855,inf,0.0083732738806067,0.176744186046512,0.0215165561696409,0.465368217054263,interneuron,GS,13,19,32,119,31,150,0.0,0.0,2424.22673557536,0.0190745816855141,inf,0.0022387468941259,0.103238866396761,0.0059668473518063,0.291343743975323
134,AVKR,interneuron,GS,12,18,30,76,39,115,494.0,0.0063690982697712,665.172035179355,0.0085760041667228,inf,0.0093312917638313,0.205813953488372,0.0205772036675853,0.482131782945736,interneuron,GS,15,14,29,97,52,149,403.0,0.0031709312938658,2494.00446375531,0.0196236148912229,inf,0.0032675495705219,0.116625310173697,0.0062902042966351,0.243512938674229
135,DVC,interneuron,GS,17,17,34,37,106,143,1588.0,0.0204739434259044,1062.76181389101,0.0137020939879195,inf,0.006493257738356,0.132432432432432,0.0162464696205893,0.353318318318318,interneuron,GS,13,24,37,37,163,200,11028.0,0.086771787366632,10401.7746366929,0.0818444484050366,inf,0.0027016155826755,0.128224582701062,0.0064697649155722,0.335580906616567
136,AVJL,interneuron,GS,27,15,42,96,33,129,537.0,0.0069234934632938,610.814827572818,0.0078751815009001,inf,0.0095960364607474,0.253512880562061,0.0206221086105349,0.54702380952381,interneuron,GS,10,14,24,30,36,66,367.0,0.0028876719227016,2712.18990136618,0.0213403668316352,inf,0.0017199735713807,0.117647058823529,0.0028669224233788,0.202512254901961
137,AVJR,interneuron,GS,27,17,44,81,58,139,226.0,0.0029137979938629,771.369900082533,0.0099452038379945,inf,0.0104480149764342,0.239084132055378,0.0202947963140324,0.483919062832801,interneuron,GS,1,8,9,1,12,13,0.0,0.0,12.6530200828204,9.95579586663236e-05,inf,0.0024040107996667,0.214285714285714,0.0033471058952819,0.304761904761905
138,PVT,interneuron,GS,20,13,33,50,60,110,2055.0,0.0264949330857894,2961.72089847779,0.0381852053644542,inf,0.0055806835395032,0.134285714285714,0.0138190546583779,0.341600907029478,interneuron,GS,4,13,17,10,59,69,15.0,0.000118024737985,532.430584812272,0.0041893320178474,inf,0.0048347543817076,0.218045112781955,0.0065021455921862,0.303258145363409
139,AVDL,interneuron,GS,39,25,64,264,139,403,2633.0,0.0339470359196514,1048.58309970918,0.0135192890811116,inf,0.0126207058497876,0.168989547038328,0.0274437583187381,0.421698784043234,interneuron,GS,18,20,38,184,79,263,1509.0,0.0118732886412992,1403.18351245187,0.0110406910934746,inf,0.0030829903961752,0.0971428571428571,0.0060635927095168,0.22172619047619
140,AVDR,interneuron,GS,46,30,76,237,155,392,1324.66666666667,0.0170788100702234,1802.00432467011,0.023233082239629,inf,0.0096461566652408,0.136795774647887,0.0231833290216908,0.396807511737089,interneuron,GS,23,27,50,120,82,202,544.0,0.0042803638309256,1377.52349012619,0.0108387899326959,inf,0.0027914602179333,0.123977086743044,0.0067169271700173,0.337475644922453
141,AVL,interneuron,GS,17,18,35,65,53,118,641.5,0.0082708027126685,1599.63087673561,0.0206238992900598,inf,0.0043069256025401,0.129661016949153,0.0122799897057127,0.360254237288136,interneuron,GS,17,12,29,49,45,94,585.0,0.0046029647814181,2485.44931818459,0.0195563003035958,inf,0.0018452843806532,0.13375,0.0035118959229436,0.261458333333333
142,PVWL,interneuron,GS,7,6,13,20,6,26,0.0,0.0,121.679345593827,0.0015688010313533,inf,0.0077439983657257,0.301282051282051,0.0133442709451443,0.563476800976801,interneuron,GS,5,0,5,18,0,18,0.0,0.0,0.0,0.0,inf,0.0125253790917662,0.6,0.012509552745279,0.7125
143,PVWR,interneuron,GS,6,7,13,8,9,17,0.0,0.0,53.2219339787383,0.0006861856834369,inf,0.0094212200475588,0.375,0.0149705629897845,0.627850877192982,interneuron,GS,5,0,5,17,0,17,0.0,0.0,0.0,0.0,inf,0.0196560307009355,0.7,0.0165612332058163,0.775
144,RIAL,interneuron,GS,36,27,63,434,400,834,4935.0,0.0636265181403265,1545.15690601544,0.0199215712077492,inf,0.0205056473039571,0.18062015503876,0.0512819539983982,0.490874246339362,interneuron,GS,29,22,51,597,521,1118,5706.5,0.0449005444874579,2891.67794845656,0.0227526354802549,inf,0.0132641647237647,0.182501979414093,0.0345702482101771,0.397723278152463
145,RIAR,interneuron,GS,35,26,61,414,450,864,4983.0,0.0642453778912354,1125.28012729622,0.0145081370683611,inf,0.0251456932997337,0.221334068357222,0.0620323565183719,0.513802083333333,interneuron,GS,25,23,48,619,694,1313,15689.0,0.12344600761653,3174.30889364224,0.0249764650303893,inf,0.0146028536678253,0.156669650850492,0.0335125142897829,0.39826917338108
146,RIML,interneuron,GS,26,25,51,218,185,403,6130.0,0.0790335473556639,655.782557005351,0.0084549464558076,inf,0.02221246637956,0.282936507936508,0.0479108540807767,0.570209409064831,interneuron,GS,18,17,35,216,170,386,7822.0,0.0615459667012873,2304.78159777822,0.0181347496127075,inf,0.0051396798251521,0.137755102040816,0.0121180594412561,0.34250283446712
147,RIMR,interneuron,GS,26,21,47,250,153,403,5452.0,0.0702921533740749,640.43075827529,0.008257017073764,inf,0.0169644951953162,0.23785046728972,0.0402607694909971,0.562429906542056,interneuron,GS,13,21,34,166,185,351,4573.0,0.0359818084537186,2525.63169077086,0.0198724679033366,inf,0.0055397541574837,0.137837837837838,0.0136732549314286,0.354422994422994
148,AVEL,interneuron,GS,46,24,70,304,124,428,4071.0,0.0524870426239653,2979.54965955432,0.0384150700027632,inf,0.0068373401850134,0.120066472787703,0.0228194439289822,0.408048862115127,interneuron,GS,25,12,37,296,105,401,8905.0,0.0700673527838102,2465.58554263906,0.0194000058433187,inf,0.0034506997341618,0.0870870870870871,0.0088646338775234,0.249413699413699
149,AVER,interneuron,GS,44,25,69,295,133,428,5308.0,0.0684355741213481,2859.3364920077,0.0368651722751824,inf,0.0081362582709345,0.131151048352589,0.0243527376832944,0.425840006520366,interneuron,GS,14,16,30,136,116,252,3098.0,0.0243760425518522,1512.16594471336,0.0118981992943172,inf,0.002934965355168,0.0816091954022989,0.0057752445414735,0.178716475095785
150,RMFL,interneuron,GS,13,12,25,46,49,95,339.0,0.0043706969907944,359.737980822938,0.0046380699417619,inf,0.0095377458252689,0.238983050847458,0.0184578998664082,0.454067796610169,interneuron,GS,8,0,8,25,0,25,0.0,0.0,0.0,0.0,inf,0.0059363813044591,0.303571428571429,0.0107054364412186,0.491071428571429
151,RMFR,interneuron,GS,10,6,16,47,26,73,112.0,0.0014440060854542,131.533387603923,0.0016958483226827,inf,0.0162465431749601,0.296610169491525,0.0262280506268598,0.478813559322034,interneuron,GS,6,3,9,40,12,52,343.0,0.0026988323419255,398.798734723729,0.0031378744116366,inf,0.0079541346944706,0.222222222222222,0.0140428666983152,0.413888888888889
152,RID,interneuron,GS,15,11,26,56,21,77,368.0,0.0047445914236352,678.864508175692,0.0087525400089694,inf,0.0033612837587017,0.0848765432098765,0.0053564817014581,0.146862139917695,interneuron,GS,6,2,8,15,2,17,350.0,0.0027539105529852,698.553963892203,0.0054964432371211,inf,0.0026940745832757,0.222222222222222,0.0026247208452692,0.212962962962963
153,AVBL,interneuron,GS,45,23,68,338,65,403,3094.16666666667,0.0398928169292523,1823.70403535249,0.0235128546885394,inf,0.0102936003274387,0.169532627865961,0.0261741806977873,0.461989271017049,interneuron,GS,33,10,43,375,29,404,583.0,0.0045872281496868,1531.43162539719,0.0120497877553048,inf,0.003821906227711,0.117647058823529,0.0104790054381981,0.340788013318535
